customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,tech_support,contract,paperless_billing,payment_method,monthly_charges,total_charges,sentiment_score,complaint_theme,churn
CUST-03752,Male,0,No,No,63,Yes,No,Fiber optic,Yes,No,One year,Yes,Credit card (automatic),85.48,5423.99,0.895,billing_dispute,1
CUST-03753,Male,0,No,No,50,No,No phone service,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),106.1,5340.7,-0.25,none,0
CUST-03754,Male,0,No,No,21,Yes,No,DSL,No,Yes,Month-to-month,Yes,Mailed check,77.86,1666.59,-0.14,none,0
CUST-03755,Female,0,No,No,59,Yes,Yes,Fiber optic,Yes,No,Two year,No,Bank transfer (automatic),112.74,6697.27,-0.003,competitor_offer,1
CUST-03756,Male,0,Yes,Yes,1,Yes,Yes,DSL,Yes,Yes,Two year,Yes,Electronic check,78.15,79.96,0.118,none,1
CUST-03757,Male,0,Yes,No,55,Yes,Yes,No,No internet service,No internet service,One year,No,Bank transfer (automatic),115.49,6360.01,0.549,billing_dispute,0
CUST-03758,Female,1,Yes,No,39,Yes,No,No,No internet service,No internet service,Two year,No,Electronic check,90.37,3533.92,-0.206,service_outage,1
CUST-03759,Male,0,Yes,No,27,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,83.28,2251.54,0.091,none,0
CUST-03760,Male,0,No,Yes,2,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Electronic check,100.98,232.87,0.104,none,1
CUST-03761,Male,0,Yes,No,62,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Credit card (automatic),19.11,1195.3,0.019,billing_dispute,1
CUST-03762,Female,1,No,No,22,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),43.72,985.97,0.438,none,0
CUST-03763,Male,0,No,No,54,Yes,Yes,Fiber optic,Yes,Yes,Two year,Yes,Credit card (automatic),39.61,2173.21,0.103,service_outage,0
CUST-03764,Female,0,Yes,No,31,Yes,No,DSL,No,No,Two year,No,Bank transfer (automatic),29.09,931.56,-0.456,competitor_offer,1
CUST-03765,Male,1,Yes,No,27,Yes,Yes,No,No internet service,No internet service,One year,Yes,Credit card (automatic),111.78,3032.57,-0.342,service_outage,0
CUST-03766,Male,1,No,No,7,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,31.1,238.41,0.152,speed_issues,1
CUST-03767,Female,1,Yes,No,2,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Bank transfer (automatic),44.28,105.55,0.929,service_outage,1
CUST-03768,Male,0,Yes,No,52,Yes,Yes,DSL,Yes,No,One year,Yes,Electronic check,51.52,2721.66,0.409,none,0
CUST-03769,Male,0,No,Yes,28,Yes,No,DSL,No,No,Month-to-month,No,Credit card (automatic),80.46,2273.88,0.587,none,1
CUST-03770,Female,1,No,No,58,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer (automatic),94.75,5498.58,0.185,none,1
CUST-03771,Female,0,No,No,23,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Credit card (automatic),78.47,1835.78,0.206,none,1
CUST-03772,Female,0,No,No,37,Yes,No,Fiber optic,No,Yes,One year,Yes,Bank transfer (automatic),92.9,3447.18,0.299,speed_issues,0
CUST-03773,Female,0,No,No,27,Yes,No,DSL,No,Yes,Two year,No,Electronic check,58.21,1588.6,0.224,competitor_offer,0
CUST-03774,Female,0,Yes,No,61,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Electronic check,117.58,7188.76,0.278,service_outage,1
CUST-03775,Male,1,No,No,50,No,No phone service,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),35.01,1754.12,0.635,competitor_offer,1
CUST-03776,Female,0,No,Yes,6,Yes,No,Fiber optic,Yes,No,One year,No,Electronic check,57.98,395.43,0.234,contract_confusion,1
CUST-03777,Male,0,No,Yes,22,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,101.22,2254.19,0.163,none,0
CUST-03778,Male,1,Yes,Yes,45,Yes,Yes,DSL,Yes,Yes,Two year,Yes,Electronic check,42.68,1928.41,0.847,contract_confusion,0
CUST-03779,Male,0,No,No,27,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,93.08,2540.95,0.403,service_outage,0
CUST-03780,Female,0,No,Yes,23,Yes,No,Fiber optic,No,No,Two year,Yes,Electronic check,54.43,1274.47,-0.513,none,0
CUST-03781,Female,0,Yes,Yes,6,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Credit card (automatic),35.76,231.8,-0.129,contract_confusion,0
CUST-03782,Male,0,No,Yes,48,Yes,Yes,DSL,Yes,Yes,One year,No,Mailed check,58.33,2823.46,-0.326,none,0
CUST-03783,Female,0,No,No,2,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,96.48,226.44,0.413,billing_dispute,0
CUST-03784,Female,0,No,No,1,Yes,Yes,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),29.2,39.18,0.726,billing_dispute,1
CUST-03785,Female,0,Yes,Yes,6,No,No phone service,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,69.61,444.55,0.516,speed_issues,0
CUST-03786,Female,0,Yes,No,20,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Bank transfer (automatic),92.14,1883.45,0.144,none,1
CUST-03787,Male,0,No,No,8,Yes,Yes,DSL,Yes,Yes,Two year,Yes,Mailed check,93.16,756.4,0.901,contract_confusion,0
CUST-03788,Male,0,No,Yes,11,Yes,No,DSL,Yes,No,Month-to-month,No,Electronic check,56.96,652.34,0.319,none,0
CUST-03789,Female,0,No,No,23,No,No phone service,DSL,No,No,Two year,No,Electronic check,64.64,1535.01,0.564,speed_issues,0
CUST-03790,Male,0,Yes,No,32,Yes,Yes,DSL,Yes,No,Two year,Yes,Bank transfer (automatic),103.68,3357.79,0.358,contract_confusion,0
CUST-03791,Female,0,Yes,Yes,42,Yes,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Electronic check,38.84,1660.93,-0.238,billing_dispute,0
CUST-03792,Female,0,Yes,Yes,4,Yes,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Credit card (automatic),117.26,506.5,0.042,none,0
CUST-03793,Male,0,Yes,No,70,Yes,No,Fiber optic,No,No,One year,Yes,Credit card (automatic),59.92,4220.68,0.4,none,1
CUST-03794,Male,0,Yes,No,13,Yes,Yes,DSL,No,Yes,Two year,Yes,Bank transfer (automatic),45.55,641.48,0.338,contract_confusion,0
CUST-03795,Male,1,Yes,Yes,35,Yes,Yes,DSL,No,No,Month-to-month,Yes,Electronic check,18.26,647.56,0.138,billing_dispute,1
CUST-03796,Female,0,No,No,34,Yes,Yes,Fiber optic,Yes,Yes,One year,No,Mailed check,30.5,1072.98,0.034,billing_dispute,0
CUST-03797,Male,0,Yes,No,49,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,93.65,4589.15,0.437,competitor_offer,1
CUST-03798,Female,0,No,No,10,Yes,Yes,No,No internet service,No internet service,One year,Yes,Electronic check,82.92,835.48,0.597,none,0
CUST-03799,Male,1,Yes,Yes,23,Yes,Yes,DSL,No,No,Month-to-month,No,Credit card (automatic),42.65,1017.04,0.308,billing_dispute,1
CUST-03800,Male,0,No,No,43,Yes,No,Fiber optic,Yes,Yes,Month-to-month,No,Electronic check,110.7,4798.07,0.84,billing_dispute,1
CUST-03801,Female,0,Yes,No,50,Yes,No,Fiber optic,No,Yes,Two year,No,Electronic check,101.57,5080.47,0.677,none,1
CUST-03802,Female,0,No,No,16,No,No phone service,Fiber optic,No,Yes,Two year,No,Credit card (automatic),44.93,735.57,0.019,speed_issues,0
CUST-03803,Female,0,No,No,69,Yes,No,DSL,Yes,No,Month-to-month,Yes,Electronic check,51.01,3525.6,0.513,none,1
CUST-03804,Female,0,No,No,7,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,36.48,299.87,1.0,contract_confusion,1
CUST-03805,Female,0,Yes,No,27,Yes,No,DSL,Yes,No,One year,No,Credit card (automatic),82.26,2243.71,-0.12,service_outage,0
CUST-03806,Female,0,Yes,No,11,Yes,No,Fiber optic,Yes,No,One year,Yes,Electronic check,88.11,991.34,0.443,none,1
CUST-03807,Female,0,Yes,No,42,Yes,No,Fiber optic,Yes,Yes,Two year,No,Bank transfer (automatic),57.59,2459.97,-0.475,service_outage,1
CUST-03808,Female,0,No,No,36,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Electronic check,91.72,3336.69,0.497,none,0
CUST-03809,Male,0,No,Yes,62,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Bank transfer (automatic),117.16,7310.03,0.569,billing_dispute,1
CUST-03810,Female,0,No,No,62,Yes,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,79.19,4956.71,0.177,contract_confusion,0
CUST-03811,Female,0,Yes,Yes,9,Yes,No,DSL,Yes,No,Two year,Yes,Bank transfer (automatic),82.93,762.03,0.085,none,1
CUST-03812,Male,0,Yes,No,36,Yes,Yes,Fiber optic,Yes,No,One year,Yes,Mailed check,55.38,2026.1,0.2,none,0
CUST-03813,Female,0,No,No,10,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.06,217.69,-0.276,none,0
CUST-03814,Male,1,Yes,No,18,Yes,Yes,DSL,Yes,Yes,Month-to-month,No,Mailed check,113.39,2070.81,0.068,competitor_offer,0
CUST-03815,Male,0,Yes,Yes,51,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Electronic check,95.23,4888.0,0.159,none,0
CUST-03816,Female,1,Yes,No,17,Yes,No,DSL,No,Yes,Month-to-month,No,Credit card (automatic),87.56,1491.52,0.521,none,1
CUST-03817,Male,0,Yes,No,31,Yes,Yes,Fiber optic,No,Yes,One year,Yes,Bank transfer (automatic),20.98,695.13,-0.713,none,1
CUST-03818,Female,1,No,Yes,22,Yes,No,DSL,No,No,Two year,Yes,Mailed check,93.9,2072.81,0.273,service_outage,0
CUST-03819,Male,0,Yes,No,11,Yes,No,Fiber optic,Yes,Yes,One year,No,Mailed check,85.01,956.33,-0.139,speed_issues,0
CUST-03820,Male,0,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,One year,No,Credit card (automatic),74.89,4283.33,0.218,speed_issues,0
CUST-03821,Male,0,No,No,20,No,No phone service,DSL,Yes,Yes,Two year,No,Bank transfer (automatic),80.36,1634.89,1.0,none,1
CUST-03822,Female,0,No,No,20,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Electronic check,109.84,2244.87,-0.004,speed_issues,0
CUST-03823,Female,0,Yes,No,28,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Credit card (automatic),18.67,543.38,-0.339,none,1
CUST-03824,Male,0,Yes,No,46,No,No phone service,Fiber optic,Yes,Yes,Two year,Yes,Bank transfer (automatic),33.7,1580.36,-0.442,none,1
CUST-03825,Male,0,Yes,Yes,11,Yes,Yes,DSL,No,No,Month-to-month,Yes,Electronic check,107.48,1189.34,0.254,competitor_offer,1
CUST-03826,Female,0,Yes,Yes,57,Yes,Yes,Fiber optic,Yes,No,Two year,Yes,Electronic check,18.82,1095.89,0.695,none,0
CUST-03827,Female,0,No,No,40,Yes,No,DSL,Yes,Yes,Month-to-month,No,Credit card (automatic),108.36,4380.19,-0.463,competitor_offer,1
CUST-03828,Male,0,No,No,18,Yes,No,DSL,No,Yes,One year,No,Electronic check,20.96,423.9,0.486,competitor_offer,1
CUST-03829,Male,0,No,Yes,11,Yes,No,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),95.93,1082.55,-0.069,none,1
CUST-03830,Female,0,Yes,Yes,22,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,107.09,2394.41,0.19,contract_confusion,0
CUST-03831,Female,0,Yes,No,4,Yes,No,DSL,No,No,Two year,No,Mailed check,79.25,317.16,0.738,contract_confusion,0
CUST-03832,Female,0,No,No,25,Yes,No,DSL,No,Yes,One year,No,Electronic check,82.14,2080.08,0.076,none,0
CUST-03833,Female,1,Yes,Yes,62,Yes,Yes,DSL,No,Yes,Month-to-month,No,Electronic check,23.06,1466.34,0.392,none,0
CUST-03834,Female,0,No,No,51,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),39.09,2010.08,-0.046,none,1
CUST-03835,Male,0,No,Yes,9,Yes,No,Fiber optic,No,No,Two year,No,Credit card (automatic),107.95,1016.61,0.087,none,0
CUST-03836,Female,0,No,No,38,Yes,No,Fiber optic,No,No,Two year,No,Bank transfer (automatic),100.37,3853.04,0.17,contract_confusion,0
CUST-03837,Male,0,No,No,22,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.95,565.38,0.103,none,1
CUST-03838,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,99.3,994.06,-0.634,none,1
CUST-03839,Male,0,No,No,71,Yes,No,No,No internet service,No internet service,Month-to-month,No,Mailed check,60.35,4294.04,0.243,competitor_offer,0
CUST-03840,Female,0,No,No,47,Yes,No,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),74.07,3516.97,0.437,service_outage,1
CUST-03841,Female,0,Yes,Yes,15,Yes,No,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),28.84,460.69,0.256,none,0
CUST-03842,Male,0,No,Yes,45,Yes,Yes,DSL,No,No,Two year,Yes,Bank transfer (automatic),57.86,2632.62,0.551,none,0
CUST-03843,Male,0,No,No,46,Yes,Yes,DSL,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),61.49,2829.28,0.321,service_outage,1
CUST-03844,Female,0,Yes,No,47,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,84.95,4014.75,-0.356,none,0
CUST-03845,Female,0,No,No,68,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Mailed check,83.75,5734.32,0.036,service_outage,0
CUST-03846,Female,1,Yes,No,24,Yes,Yes,DSL,No,No,Month-to-month,Yes,Electronic check,72.89,1782.54,-0.189,none,1
CUST-03847,Female,0,No,No,36,Yes,Yes,DSL,Yes,Yes,Month-to-month,Yes,Mailed check,21.14,789.66,-0.844,none,1
CUST-03848,Female,0,Yes,Yes,62,No,No phone service,Fiber optic,No,Yes,Month-to-month,No,Mailed check,34.15,2152.13,0.612,none,1
CUST-03849,Male,0,Yes,No,28,Yes,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),34.03,995.39,1.0,contract_confusion,0
CUST-03850,Male,0,Yes,No,57,No,No phone service,DSL,No,Yes,Month-to-month,Yes,Mailed check,106.77,6128.37,-0.07,contract_confusion,0
CUST-03851,Female,0,No,No,30,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Electronic check,108.17,3267.9,0.279,service_outage,0
CUST-03852,Male,0,Yes,No,67,Yes,No,No,No internet service,No internet service,Two year,Yes,Electronic check,98.65,6624.94,-0.167,none,0
CUST-03853,Male,0,No,No,40,Yes,No,Fiber optic,No,No,Two year,No,Electronic check,35.49,1437.92,0.289,competitor_offer,0
CUST-03854,Male,0,No,No,49,Yes,Yes,Fiber optic,No,No,One year,Yes,Bank transfer (automatic),102.02,5025.05,0.689,none,1
CUST-03855,Female,0,No,No,43,Yes,Yes,DSL,Yes,No,Month-to-month,No,Bank transfer (automatic),36.76,1585.15,0.401,none,0
CUST-03856,Male,0,No,No,8,Yes,No,DSL,Yes,No,Month-to-month,Yes,Bank transfer (automatic),73.46,617.23,0.603,service_outage,1
CUST-03857,Female,0,No,No,58,Yes,No,Fiber optic,No,No,One year,Yes,Mailed check,91.39,5323.28,0.793,none,0
CUST-03858,Male,0,No,No,26,Yes,No,No,No internet service,No internet service,Two year,Yes,Mailed check,23.16,640.11,0.892,service_outage,0
CUST-03859,Female,0,No,No,58,Yes,Yes,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),77.79,4525.52,0.327,billing_dispute,0
CUST-03860,Male,0,Yes,No,2,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Credit card (automatic),43.11,89.54,-0.141,contract_confusion,0
CUST-03861,Female,0,No,No,6,No,No phone service,Fiber optic,Yes,Yes,Month-to-month,Yes,Mailed check,67.79,451.47,-0.057,none,1
CUST-03862,Female,1,No,No,15,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,56.39,849.25,0.14,billing_dispute,1
CUST-03863,Male,0,Yes,No,48,Yes,No,DSL,No,Yes,Month-to-month,Yes,Electronic check,86.66,4206.04,0.091,billing_dispute,1
CUST-03864,Female,0,No,Yes,31,Yes,No,DSL,Yes,Yes,Month-to-month,No,Bank transfer (automatic),66.92,2099.39,-0.361,speed_issues,1
CUST-03865,Female,0,Yes,No,43,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,48.16,2073.69,0.193,billing_dispute,0
CUST-03866,Female,1,Yes,No,18,Yes,No,Fiber optic,No,No,Two year,Yes,Credit card (automatic),109.04,1969.01,0.252,competitor_offer,0
CUST-03867,Female,0,No,Yes,2,Yes,Yes,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),113.91,254.47,-0.16,service_outage,1
CUST-03868,Female,0,No,No,59,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Electronic check,98.19,5794.0,0.177,speed_issues,1
CUST-03869,Female,0,Yes,No,34,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,76.07,2632.14,-0.268,none,0
CUST-03870,Female,0,No,No,28,No,No phone service,DSL,Yes,Yes,Month-to-month,No,Credit card (automatic),106.44,3020.13,0.298,none,1
CUST-03871,Female,0,Yes,No,69,Yes,Yes,DSL,Yes,Yes,One year,Yes,Bank transfer (automatic),78.17,5418.96,-0.129,competitor_offer,0
CUST-03872,Male,0,Yes,No,44,Yes,Yes,No,No internet service,No internet service,Two year,Yes,Electronic check,32.88,1493.03,0.33,none,0
CUST-03873,Male,0,No,Yes,26,Yes,No,Fiber optic,Yes,No,Two year,No,Mailed check,19.74,526.23,0.442,speed_issues,0
CUST-03874,Female,0,Yes,No,68,Yes,No,DSL,Yes,No,One year,Yes,Electronic check,90.59,6202.79,0.521,none,0
CUST-03875,Female,0,No,Yes,34,No,No phone service,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),93.25,3210.76,0.908,none,1
CUST-03876,Male,0,No,Yes,18,No,No phone service,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),110.58,2019.53,0.388,speed_issues,0
CUST-03877,Male,0,Yes,No,16,Yes,No,Fiber optic,Yes,No,One year,No,Credit card (automatic),100.42,1622.66,0.183,speed_issues,0
CUST-03878,Male,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,Two year,Yes,Electronic check,81.96,2814.56,0.571,none,0
CUST-03879,Female,0,No,No,29,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),37.03,1121.73,-0.432,billing_dispute,0
CUST-03880,Male,0,No,No,47,Yes,No,Fiber optic,Yes,No,One year,No,Electronic check,77.41,3642.5,0.029,none,0
CUST-03881,Female,0,No,No,56,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,61.47,3452.37,0.007,none,0
CUST-03882,Female,0,Yes,No,16,Yes,Yes,Fiber optic,No,No,Two year,No,Electronic check,41.21,691.55,-0.112,competitor_offer,1
CUST-03883,Male,0,No,No,14,Yes,No,DSL,No,Yes,One year,Yes,Electronic check,97.91,1404.66,0.115,speed_issues,0
CUST-03884,Female,0,Yes,Yes,13,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Credit card (automatic),32.96,436.7,1.0,none,0
CUST-03885,Female,0,Yes,Yes,13,Yes,No,Fiber optic,No,Yes,Two year,No,Electronic check,81.03,1093.7,0.11,speed_issues,0
CUST-03886,Female,0,Yes,No,44,Yes,No,DSL,No,Yes,Two year,Yes,Electronic check,79.08,3525.94,0.405,service_outage,0
CUST-03887,Female,0,No,Yes,37,Yes,Yes,DSL,Yes,No,Month-to-month,No,Credit card (automatic),48.36,1793.3,-0.131,none,0
CUST-03888,Male,0,Yes,No,62,Yes,Yes,DSL,Yes,Yes,Month-to-month,No,Bank transfer (automatic),60.92,3825.75,-0.103,none,0
CUST-03889,Male,0,No,No,10,Yes,No,DSL,No,No,Two year,Yes,Mailed check,29.66,310.66,-0.169,none,1
CUST-03890,Female,0,Yes,Yes,47,Yes,No,Fiber optic,No,No,One year,Yes,Electronic check,20.55,981.29,-0.097,none,0
CUST-03891,Female,0,No,No,25,Yes,No,Fiber optic,Yes,Yes,Two year,Yes,Bank transfer (automatic),19.3,484.74,0.799,none,0
CUST-03892,Male,0,No,Yes,66,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Mailed check,35.43,2363.25,0.043,billing_dispute,1
CUST-03893,Female,0,Yes,No,24,Yes,No,Fiber optic,Yes,No,One year,Yes,Electronic check,104.7,2560.54,-0.105,contract_confusion,1
CUST-03894,Male,0,No,No,60,Yes,No,Fiber optic,No,No,One year,No,Mailed check,70.26,4223.65,0.384,none,0
CUST-03895,Female,1,Yes,No,25,No,No phone service,DSL,No,No,Month-to-month,Yes,Mailed check,29.71,771.59,0.242,competitor_offer,0
CUST-03896,Female,0,Yes,Yes,33,No,No phone service,Fiber optic,Yes,Yes,Two year,Yes,Mailed check,108.55,3595.87,0.881,service_outage,0
CUST-03897,Male,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,One year,Yes,Credit card (automatic),74.89,600.05,0.344,contract_confusion,1
CUST-03898,Male,0,Yes,Yes,39,Yes,No,No,No internet service,No internet service,One year,No,Bank transfer (automatic),20.79,860.17,0.766,none,1
CUST-03899,Male,0,Yes,No,6,No,No phone service,DSL,No,Yes,Month-to-month,Yes,Bank transfer (automatic),94.27,601.43,-0.265,contract_confusion,0
CUST-03900,Male,0,Yes,No,29,Yes,No,Fiber optic,Yes,Yes,One year,No,Bank transfer (automatic),65.34,1931.63,0.159,none,0
CUST-03901,Female,0,Yes,No,65,Yes,No,Fiber optic,No,Yes,Two year,Yes,Bank transfer (automatic),71.29,4667.0,0.491,competitor_offer,1
CUST-03902,Male,0,No,No,29,Yes,No,Fiber optic,Yes,Yes,Two year,Yes,Bank transfer (automatic),79.32,2307.47,-0.071,none,0
CUST-03903,Female,0,Yes,No,67,No,No phone service,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),27.45,1849.48,0.237,competitor_offer,1
CUST-03904,Male,0,Yes,Yes,57,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,112.77,6447.17,-0.272,none,1
CUST-03905,Male,0,No,Yes,54,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,43.54,2400.93,0.179,none,1
CUST-03906,Female,0,No,No,13,Yes,Yes,Fiber optic,Yes,No,One year,Yes,Bank transfer (automatic),80.18,1075.97,-0.385,none,1
CUST-03907,Male,0,Yes,Yes,36,Yes,No,No,No internet service,No internet service,Two year,No,Electronic check,103.56,3750.28,-0.109,contract_confusion,0
CUST-03908,Male,1,Yes,No,43,Yes,No,No,No internet service,No internet service,One year,No,Bank transfer (automatic),51.19,2225.41,-0.31,billing_dispute,1
CUST-03909,Male,0,Yes,No,5,No,No phone service,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),80.76,449.91,0.111,none,1
CUST-03910,Male,0,No,No,25,Yes,Yes,DSL,No,No,One year,No,Electronic check,116.89,2932.07,0.409,competitor_offer,0
CUST-03911,Female,0,Yes,No,13,Yes,Yes,Fiber optic,No,No,One year,No,Bank transfer (automatic),103.18,1357.38,-0.35,none,1
CUST-03912,Female,0,No,No,7,No,No phone service,Fiber optic,No,No,Month-to-month,No,Electronic check,95.93,690.05,0.39,speed_issues,1
CUST-03913,Male,0,Yes,No,23,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Bank transfer (automatic),61.93,1469.27,-0.043,billing_dispute,0
CUST-03914,Male,1,Yes,No,38,Yes,Yes,DSL,Yes,Yes,Month-to-month,Yes,Mailed check,63.13,2437.78,-0.651,competitor_offer,1
CUST-03915,Male,0,No,No,48,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),66.55,3223.94,0.502,none,0
